SRS	ODS	RDS	OPT	ODS_SRS	RDS_SRS	PDS	OPT_SRS
0.06219557	0.0447805	0.0295862	0.02739178	0.04159893	0.03505397	0.04925417	0.031663
0.05922555	0.04765592	0.02927053	0.02710337	0.04085777	0.03334511	0.04864686	0.03095098
0.06419803	0.04277889	0.03012828	0.02785054	0.04308136	0.03420822	0.03178951	0.03173457
0.06026015	0.04049948	0.02886847	0.02712996	0.04192013	0.0338406	0.05142633	0.03125345
0.06444014	0.04449093	0.02991766	0.02781315	0.04323703	0.03556996	0.04978218	0.03240261
0.06098128	0.04109432	0.0286466	0.02680684	0.03863189	0.03362878	0.03080161	0.03080084
0.06281627	0.05104326	0.03010889	0.02784051	0.042417	0.03445149	0.03253371	0.03187641
0.05811501	0.04302542	0.02934095	0.0274896	0.04269746	0.033783	0.03171546	0.03166563
0.06038286	0.04315462	0.02902507	0.02699288	0.04071621	0.03366015	0.03173531	0.03096447
0.06185627	0.04556499	0.03044585	0.02816797	0.04195716	0.03494791	0.04945871	0.03235933
0.06831018	0.04672388	0.03002039	0.02781603	0.04263854	0.03459917	0.04468774	0.031747
0.06371884	0.0478755	0.02943151	0.02753784	0.04205408	0.03463829	0.03561787	0.03154564
0.06154877	0.04190419	0.02852669	0.02680018	0.03779869	0.03265784	0.04610618	0.03057743
0.06364504	0.04839362	0.02997841	0.02783381	0.0424612	0.03483182	0.04691003	0.03197456
0.06301005	0.06137893	0.03030622	0.02799733	0.04743285	0.03537879	0.0462409	0.03270461
0.06723151	0.04475622	0.0303769	0.02812776	0.04251524	0.03568754	0.03281538	0.03268221
0.06026132	0.04444491	0.03025349	0.02821333	0.04162962	0.03533718	0.03224332	0.03265079
0.05902211	0.04356493	0.02887626	0.02713155	0.04201894	0.03426989	0.05002022	0.0315202
0.06750272	0.04718916	0.03005379	0.02812443	0.04402485	0.03585168	0.03271059	0.03267445
0.05926457	0.04053323	0.02868749	0.02698536	0.04050814	0.0337949	0.04906923	0.03116607
0.0606584	0.03899939	0.02877229	0.02710171	0.0386178	0.03385566	0.04162846	0.03136928
0.06063484	0.04231801	0.02912302	0.0273433	0.04244108	0.03392631	0.0479182	0.03140378
0.0609056	0.04599791	0.02949092	0.02751489	0.04423275	0.03487662	0.04825843	0.03185544
0.06114371	0.04284447	0.02897863	0.02704119	0.04279181	0.03372746	0.04900294	0.0314759
0.0599842	0.03825858	0.02793958	0.02633114	0.03791383	0.03196382	0.03032989	0.03006655
0.06267854	0.03998326	0.0283973	0.02647822	0.03936321	0.03248643	0.03037953	0.03032136
0.06300095	0.05499362	0.03037501	0.02827991	0.04365326	0.0354283	0.05399328	0.03231542
0.06330237	0.041925	0.02960155	0.02742113	0.04066582	0.03392462	0.04720333	0.03146326
0.06073226	0.04480801	0.02905218	0.02697301	0.04037986	0.03348319	0.0448096	0.0307589
0.05928824	0.04999632	0.03046528	0.02803579	0.04238003	0.03503167	0.05155902	0.03226771
0.06022006	0.04139081	0.02954193	0.02762021	0.04032705	0.03435273	0.04864047	0.0318552
0.06245422	0.04922389	0.0304693	0.0283535	0.04735225	0.03564462	0.03316507	0.03270222
0.06014114	0.04328015	0.02919293	0.0271027	0.04267878	0.03420665	0.049413	0.0315012
0.06845607	0.04750366	0.02947713	0.02756392	0.0433101	0.0344699	0.05063108	0.03184196
0.063578	0.04443892	0.02870228	0.02696012	0.04299774	0.0339098	0.04749918	0.0312492
0.06068816	0.04708591	0.02983492	0.02776302	0.04482705	0.03500175	0.03225795	0.03223765
0.06107032	0.04454395	0.02848554	0.02663144	0.03874353	0.03302107	0.04674453	0.03064907
0.060051	0.03997219	0.02834076	0.02646116	0.0378697	0.03250291	0.035078	0.03028893
0.0634132	0.04121089	0.02946977	0.02745453	0.03998728	0.03412947	0.04617166	0.0317203
0.06034117	0.04659209	0.02927559	0.02736701	0.04242534	0.03437019	0.04630874	0.03166107
0.05943143	0.04084621	0.02861998	0.02692892	0.03826944	0.033766	0.04639945	0.03093577
0.06226161	0.04437758	0.02927645	0.02743653	0.04222174	0.03410814	0.04121569	0.03138388
0.06281588	0.04424911	0.02904991	0.02717976	0.04321546	0.0339163	0.04647072	0.0313043
0.06855031	0.05230264	0.03054583	0.02829291	0.04472688	0.03530436	0.03245597	0.03254599
0.06376029	0.05251161	0.03032498	0.02811199	0.04266769	0.03561476	0.04728151	0.03235118
0.06265994	0.04310706	0.02890191	0.02711712	0.03904354	0.03382582	0.03570543	0.03122894
0.05767413	0.03950344	0.02842151	0.02664071	0.0389887	0.0333472	0.04939838	0.03087241
0.06419992	0.0481256	0.02990198	0.02791212	0.04408839	0.03552334	0.04990587	0.03234991
0.06640267	0.0420443	0.03016676	0.02815164	0.04142095	0.0351584	0.05120821	0.03218551
0.06703669	0.04723836	0.02925391	0.02725913	0.04442685	0.03400148	0.04655784	0.03145307
0.06050566	0.04076604	0.0287593	0.0267294	0.03971222	0.03272932	0.0453483	0.03061206
0.06556592	0.04312192	0.02966353	0.02754824	0.0415602	0.03421913	0.04918081	0.03166175
0.06205277	0.04430805	0.02915512	0.02731176	0.04109821	0.03440259	0.05054967	0.03169625
0.0558705	0.04033245	0.02888275	0.02681947	0.03910249	0.03360867	0.04883426	0.0310925
0.05970312	0.04106503	0.029152	0.02721486	0.04047359	0.0339624	0.04107204	0.03127239
0.06362681	0.05152131	0.03001782	0.02786094	0.04406005	0.03462205	0.0445833	0.03198363
0.06130369	0.04498643	0.02959556	0.02766479	0.04274728	0.03479799	0.04621241	0.03197246
0.05924889	0.04927121	0.0304123	0.02798109	0.04246637	0.03538144	0.05012045	0.03227417
0.0599389	0.05058582	0.03007176	0.02787116	0.04414952	0.03575639	0.04499816	0.03236328
0.06437208	0.04857634	0.030924	0.02860268	0.04325469	0.03632624	0.03947752	0.03289674
0.06292131	0.04106801	0.02957636	0.0274697	0.03945179	0.03411934	0.03279201	0.0316456
0.06193788	0.04932724	0.02976482	0.02767143	0.0455263	0.03507596	0.03198489	0.03208188
0.06763504	0.04460234	0.03053913	0.02817147	0.04335816	0.03590588	0.04867158	0.03282845
0.05656296	0.04450949	0.02950206	0.02744857	0.041833	0.03465484	0.04818244	0.03162339
0.06120237	0.04408988	0.02932089	0.02737722	0.04096769	0.03429063	0.03162154	0.03158311
0.05795851	0.04658848	0.02874993	0.02699615	0.04327611	0.03396193	0.0441301	0.03132359
0.06227725	0.04245706	0.02989638	0.02767266	0.04224342	0.0345361	0.04822956	0.0318239
0.05932505	0.04852199	0.02949835	0.02747413	0.0436967	0.03371046	0.04859606	0.03126366
0.06739066	0.04488722	0.02986452	0.0278197	0.04358804	0.03477326	0.05046521	0.03207909
0.05778467	0.04325418	0.02927739	0.02730062	0.03916045	0.03396088	0.03376145	0.03148615
0.06229237	0.03825028	0.02954109	0.027607	0.04112591	0.03411912	0.03926628	0.03135718
0.06099992	0.04363156	0.03013869	0.02782189	0.04154559	0.03514594	0.04997271	0.03225148
0.06428063	0.04531007	0.0298906	0.02759249	0.04549271	0.03442796	0.03199448	0.03199192
0.06279808	0.04937941	0.0289228	0.02692924	0.04339264	0.03335504	0.03076628	0.0307682
0.06121296	0.04529452	0.02937469	0.0275381	0.04313774	0.03469126	0.03181929	0.03178974
