SRS	ODS	RDS	OPT	ODS_SRS	RDS_SRS	PDS	OPT_SRS
0.04708459	0.02977954	0.02076528	0.02076528	0.02836936	0.02406661	0.02652231	0.02410584
0.04392696	0.03179105	0.0216091	0.0216091	0.03027684	0.0253447	0.02709055	0.02549342
0.04432309	0.03495017	0.02180029	0.02180029	0.03086805	0.02520247	0.02662102	0.02541446
0.04447776	0.0296967	0.02114712	0.02114712	0.02894517	0.0247086	0.02667193	0.02471914
0.04215108	0.03038963	0.02082496	0.02082496	0.03032105	0.02440531	0.0255404	0.024446
0.04734684	0.03324668	0.0214223	0.0214223	0.03055757	0.02520193	0.02540191	0.02525793
0.0431736	0.03395416	0.02135429	0.02135429	0.03154284	0.02489523	0.02748734	0.02491393
0.04537331	0.03232769	0.02192756	0.02192756	0.0305369	0.02559635	0.02616686	0.02571351
0.04586394	0.0329966	0.02157152	0.02157152	0.03019693	0.02490941	0.0283234	0.02502438
0.0468757	0.03145357	0.02136931	0.02136931	0.03034444	0.02496005	0.02642689	0.02511666
0.04414231	0.03305059	0.02072998	0.02072998	0.02959474	0.02430408	0.02509471	0.02431748
0.04484187	0.03249924	0.02185352	0.02185352	0.02910037	0.02507726	0.02674632	0.02526666
0.04499633	0.03062202	0.02120703	0.02120703	0.02911334	0.02449069	0.02783921	0.02450807
0.04442478	0.03361908	0.02155541	0.02155541	0.03069403	0.02525009	0.03014244	0.02547255
0.04563945	0.03442944	0.02144223	0.02144223	0.03129334	0.0252839	0.02771523	0.02543901
0.04506119	0.0288169	0.02108955	0.02108955	0.0285363	0.02473855	0.02560987	0.02473691
0.04577196	0.03329259	0.02171596	0.02171596	0.03141155	0.02528019	0.02778097	0.02575341
0.04320347	0.03308577	0.02168531	0.02168531	0.03258535	0.02532767	0.02991991	0.02543532
0.04369405	0.02873381	0.02096944	0.02096944	0.03008304	0.02455573	0.02771544	0.02456401
0.04379825	0.02867402	0.02104008	0.02104008	0.02901292	0.0243217	0.02659172	0.02439595
0.04493183	0.03327447	0.02113815	0.02113815	0.03028783	0.02463804	0.0275146	0.0247266
0.04502178	0.03371601	0.02169227	0.02169227	0.03155263	0.02521	0.02691897	0.02583585
0.04403175	0.03129205	0.02138273	0.02138273	0.02995321	0.02503228	0.02805434	0.02503228
0.04321107	0.03290268	0.02086829	0.02086829	0.02929682	0.02408485	0.02599138	0.02427324
0.0443668	0.03179394	0.0210753	0.0210753	0.02950968	0.02427134	0.02541339	0.02429313
0.0435037	0.0306229	0.02144195	0.02144195	0.03118757	0.02514898	0.02748751	0.02516966
0.0481942	0.03199613	0.02160151	0.02160151	0.03124043	0.02536547	0.02731608	0.02536691
0.04396087	0.03195011	0.02098122	0.02098122	0.02893043	0.02426	0.02696561	0.02435487
0.04506772	0.03246472	0.02127307	0.02127307	0.03065311	0.02483769	0.02886796	0.02483769
0.04269222	0.02989316	0.02161102	0.02161102	0.02913024	0.02510938	0.02545661	0.02510787
0.04350986	0.03150753	0.02112356	0.02112356	0.0291676	0.02449853	0.02477367	0.02451546
0.04461848	0.0304122	0.02137115	0.02137115	0.02966701	0.02484151	0.02627583	0.02487521
0.04875529	0.03092545	0.02132021	0.02132021	0.03095299	0.02462178	0.02665861	0.02472828
0.04345007	0.03486947	0.02108422	0.02108422	0.0301791	0.02458565	0.02576936	0.02461456
0.04455833	0.03014263	0.02122677	0.02122677	0.03004825	0.02465265	0.02685106	0.02466342
0.04438901	0.03251022	0.02138775	0.02138775	0.03016853	0.02478832	0.02852188	0.02479111
0.04696307	0.04168533	0.02167346	0.02167346	0.03312757	0.02555175	0.02989702	0.02556177
0.04727694	0.03008759	0.02149976	0.02149976	0.02892624	0.02507177	0.02609026	0.02508291
0.04432962	0.03277618	0.02131823	0.02131823	0.03031254	0.02487099	0.02544671	0.02533357
0.04256002	0.03013284	0.02063313	0.02063313	0.02830318	0.02391418	0.02524635	0.02420499
0.04563732	0.02906422	0.02124119	0.02124119	0.02917075	0.024776	0.02576956	0.02480097
