SRS	ODS	RDS	OPT	ODS_SRS	RDS_SRS	PDS	OPT_SRS
0.06227028	0.03491737	0.02855335	0.02644506	0.03637627	0.03291065	0.0306066	0.03057552
0.06040683	0.03388303	0.02884135	0.02696959	0.03630989	0.03369684	0.04446324	0.03130955
0.06217907	0.03286688	0.02855187	0.02656603	0.03548351	0.03286677	0.03532217	0.03057236
0.06251243	0.03289333	0.02875405	0.02658019	0.03575941	0.03340085	0.03697579	0.03093056
0.06057163	0.03176239	0.02799674	0.02618947	0.03546689	0.03266493	0.0318231	0.03009798
0.06215019	0.03275835	0.02919696	0.02720824	0.0362751	0.03389469	0.03158169	0.03152385
0.06136075	0.03112415	0.0281525	0.02635953	0.03509279	0.03311894	0.03034244	0.03034244
0.05715865	0.03016154	0.02785423	0.02608587	0.03472471	0.03240872	0.0300691	0.03007206
0.0594647	0.03261599	0.02820764	0.02651501	0.03581462	0.03264339	0.03029827	0.03026854
0.06169006	0.0346825	0.02903869	0.02706093	0.0367035	0.0339309	0.03760769	0.03132095
0.06044307	0.03335362	0.02916605	0.02714568	0.03743008	0.03415601	0.03149177	0.03153679
0.05571676	0.03073226	0.02796037	0.02622583	0.03560753	0.03227615	0.03123684	0.03019724
0.05682877	0.03077149	0.02776194	0.02591405	0.0342966	0.03168283	0.03164993	0.02954803
0.05533681	0.03183931	0.02765036	0.02592093	0.03363188	0.03175453	0.04362089	0.02966293
0.05884907	0.03106447	0.02735918	0.02600189	0.03482541	0.03205288	0.03009386	0.02993283
0.06229191	0.03246645	0.0291517	0.02711937	0.03648696	0.03349404	0.03114623	0.0310445
0.06001148	0.03171175	0.0281208	0.0260501	0.03541374	0.03261591	0.03008679	0.03008532
0.06098701	0.03321335	0.0292677	0.02723038	0.03833922	0.03422213	0.03426112	0.03173098
0.06336061	0.03376676	0.02911146	0.02701133	0.03694401	0.03363106	0.03110816	0.0309898
0.06134481	0.03258737	0.0288145	0.02671822	0.03422356	0.03274133	0.0317617	0.03024267
0.05757319	0.03346382	0.02822573	0.02653904	0.03668003	0.0330106	0.03049886	0.03047937
0.05856517	0.03079733	0.02804937	0.02625738	0.03444199	0.03210914	0.03566133	0.029954
0.05750837	0.03031501	0.0276406	0.02598485	0.03504288	0.0323373	0.03513999	0.0301402
0.0621537	0.03110118	0.02730193	0.02560352	0.03609068	0.03217157	0.02975685	0.02975685
0.06239774	0.03229148	0.02901964	0.02720629	0.03627823	0.03396931	0.0313438	0.03128666
